Gene_ID,Normalized_ID,Comparison,Delta_Beta,FDR,Significance_Tier,seed_ortholog,evalue,score,eggNOG_OGs,max_annot_lvl,COG_category,Description,Preferred_name,GOs,EC,KEGG_ko,KEGG_Pathway,KEGG_Module,KEGG_Reaction,KEGG_rclass,BRITE,KEGG_TC,CAZy,BiGG_Reaction,PFAMs
Phatr3_J15730,phatr3j15730,t1_Fe_deplete_vs_t1_Mn_deplete,-2.0782516666666666,7.785302671040418e-06,Tier 1 (Hard),2850.Phatr15730,0.0,903.0,"COG0076@1|root,KOG1383@2759|Eukaryota,2XGUQ@2836|Bacillariophyta",2836|Bacillariophyta,E,Pyridoxal-dependent decarboxylase conserved domain,-,-,4.1.2.27,ko:K01634,"ko00600,ko01100,ko04071,map00600,map01100,map04071",M00100,"R02464,R06516","RC00264,RC00721,RC01266","ko00000,ko00001,ko00002,ko01000",-,-,-,Pyridoxal_deC
Phatr3_J6282,phatr3j6282,t1_Fe_deplete_vs_t1_Fe_replete,-2.0722033333333334,0.0096602377624454,Tier 1 (Hard),2850.Phatr12088,7.05e-90,268.0,"COG0545@1|root,KOG0543@2759|Eukaryota,2XDPJ@2836|Bacillariophyta",2759|Eukaryota,O,Domain amino terminal to FKBP-type peptidyl-prolyl isomerase,-,-,5.2.1.8,ko:K03773,-,-,-,-,"ko00000,ko01000,ko03110",-,-,-,"FKBP_C,FKBP_N,PDZ"
Phatr3_EG02217,phatr3eg02217,t1_Fe_deplete_vs_t1_Mn_deplete,-2.0624366666666667,9.676294313606196e-06,Tier 1 (Hard),2850.Phatr50321,1.03e-311,861.0,"COG4870@1|root,KOG1543@2759|Eukaryota,2XC04@2836|Bacillariophyta",2836|Bacillariophyta,O,Belongs to the peptidase C1 family,-,-,3.4.22.15,ko:K01365,"ko04140,ko04142,ko04145,ko04210,ko04612,ko05205,ko05323,ko05418,map04140,map04142,map04145,map04210,map04612,map05205,map05323,map05418",-,-,-,"ko00000,ko00001,ko00537,ko01000,ko01002,ko03110",-,-,-,"Inhibitor_I29,Peptidase_C1"
Phatr3_J34899,phatr3j34899,t1_Fe_deplete_vs_t1_Mn_deplete,-2.0521100000000003,1.1107390605009157e-05,Tier 1 (Hard),2850.Phatr34899,1.01e-267,734.0,"2ENXX@1|root,2SS91@2759|Eukaryota,2XDKK@2836|Bacillariophyta",2836|Bacillariophyta,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Phatr3_J49866,phatr3j49866,t1_Fe_deplete_vs_t1_Mn_deplete,-2.047623333333333,1.172996944648494e-05,Tier 1 (Hard),2850.Phatr49866,1.64e-139,395.0,"2E8FF@1|root,2SEXQ@2759|Eukaryota,2XD87@2836|Bacillariophyta",2836|Bacillariophyta,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Phatr3_J47739,phatr3j47739,t1_Fe_deplete_vs_t1_Mn_deplete,-2.041289,1.2715208432831109e-05,Tier 1 (Hard),2850.Phatr47739,0.0,3102.0,"2EZ8Z@1|root,2T0M6@2759|Eukaryota,2XDQQ@2836|Bacillariophyta",2836|Bacillariophyta,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Phatr3_J50371,phatr3j50371,t1_Fe_deplete_vs_t1_Mn_deplete,-2.0376416666666666,1.3267647726156984e-05,Tier 1 (Hard),2850.Phatr50371,1.64e-308,842.0,"29PCF@1|root,2RWQ2@2759|Eukaryota,2XDY5@2836|Bacillariophyta",2836|Bacillariophyta,S,Protein of unknown function (DUF2439),-,-,-,-,-,-,-,-,-,-,-,-,DUF2439
Phatr3_J11402,phatr3j11402,t1_Fe_deplete_vs_t1_Mn_deplete,-2.0358066666666668,1.3494433216314813e-05,Tier 1 (Hard),2850.Phatr11402,1.65e-93,275.0,"COG1730@1|root,KOG3048@2759|Eukaryota,2XGJM@2836|Bacillariophyta",2836|Bacillariophyta,O,Prefoldin subunit,-,-,-,ko:K04797,-,-,-,-,"ko00000,ko03110",-,-,-,Prefoldin
Phatr3_J24792,phatr3j24792,t1_Fe_deplete_vs_t1_Mn_deplete,-2.032860666666666,1.3942635663568316e-05,Tier 1 (Hard),2850.Phatr24792,0.0,920.0,"COG0343@1|root,KOG3908@2759|Eukaryota,2XBGW@2836|Bacillariophyta",2836|Bacillariophyta,H,"Catalyzes the base-exchange of a guanine (G) residue with the queuine precursor 7-aminomethyl-7-deazaguanine (PreQ1) at position 34 (anticodon wobble position) in tRNAs with GU(N) anticodons (tRNA-Asp, -Asn, -His and -Tyr). Catalysis occurs through a double-displacement mechanism. The nucleophile active site attacks the C1' of nucleotide 34 to detach the guanine base from the RNA, forming a covalent enzyme-RNA intermediate. The proton acceptor active site deprotonates the incoming PreQ1, allowing a nucleophilic attack on the C1' of the ribose to form the product. After dissociation, two additional enzymatic reactions on the tRNA convert PreQ1 to queuine (Q), resulting in the hypermodified nucleoside queuosine (7-(((4,5-cis-dihydroxy-2- cyclopenten-1-yl)amino)methyl)-7-deazaguanosine)",-,-,2.4.2.29,ko:K00773,-,-,"R03789,R10209",RC00063,"ko00000,ko01000,ko03016",-,-,-,TGT
Phatr3_EG01836,phatr3eg01836,t1_Mn_deplete_vs_t1_Fe_deplete,-2.02625,1.5168195011151578e-05,Tier 1 (Hard),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Phatr3_J48599,phatr3j48599,t1_Fe_deplete_vs_t1_Mn_deplete,-2.021353333333334,1.6106378824501507e-05,Tier 1 (Hard),2850.Phatr48599,1.6e-289,788.0,"2CGA4@1|root,2S9EQ@2759|Eukaryota,2XGEZ@2836|Bacillariophyta",2836|Bacillariophyta,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Phatr3_EG01882,phatr3eg01882,t1_Fe_deplete_vs_t1_Mn_deplete,-2.018746666666667,1.6561667174119776e-05,Tier 1 (Hard),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Phatr3_J34244,phatr3j34244,t1_Fe_deplete_vs_t1_Mn_deplete,-2.0041433333333334,2.013302257690241e-05,Tier 1 (Hard),2850.Phatr34244,4.59e-62,192.0,"2F14K@1|root,2T26J@2759|Eukaryota,2XDIW@2836|Bacillariophyta",2836|Bacillariophyta,S,"Domain present in PSD-95, Dlg, and ZO-1/2.",-,-,-,-,-,-,-,-,-,-,-,-,PDZ
Phatr3_J39571,phatr3j39571,t1_Fe_deplete_vs_t1_Mn_deplete,-1.997792,2.178413318273028e-05,Tier 1 (Hard),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Phatr3_J38262,phatr3j38262,t1_Fe_deplete_vs_t1_Mn_deplete,-1.996973,2.178413318273028e-05,Tier 1 (Hard),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Phatr3_J48245,phatr3j48245,t1_Fe_deplete_vs_t1_Mn_deplete,-1.9966446666666668,2.178413318273028e-05,Tier 1 (Hard),2850.Phatr48245,0.0,1948.0,"28KXE@1|root,2QTE1@2759|Eukaryota,2XB5M@2836|Bacillariophyta",2836|Bacillariophyta,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Phatr3_J54998,phatr3j54998,t1_Mn_deplete_vs_t1_Fe_deplete,-1.994966666666667,2.211235190517463e-05,Tier 1 (Hard),2850.Phatr54998,0.0,1053.0,"COG0469@1|root,KOG2323@2759|Eukaryota,2XFKW@2836|Bacillariophyta",2836|Bacillariophyta,G,Belongs to the pyruvate kinase family,-,-,2.7.1.40,ko:K00873,"ko00010,ko00230,ko00620,ko01100,ko01110,ko01120,ko01130,ko01200,ko01230,ko04922,ko04930,ko05165,ko05203,ko05230,map00010,map00230,map00620,map01100,map01110,map01120,map01130,map01200,map01230,map04922,map04930,map05165,map05203,map05230","M00001,M00002,M00049,M00050","R00200,R00430,R01138,R01858,R02320","RC00002,RC00015","ko00000,ko00001,ko00002,ko01000,ko04131,ko04147",-,-,-,"PK,PK_C"
Phatr3_EG02334,phatr3eg02334,t1_Fe_deplete_vs_t1_Mn_deplete,-1.9940813333333327,2.2201663326914724e-05,Tier 1 (Hard),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Phatr3_EG01264,phatr3eg01264,t1_Fe_deplete_vs_t1_Mn_deplete,-1.9795666666666665,2.690459472894644e-05,Tier 1 (Hard),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Phatr3_J33580,phatr3j33580,t1_Fe_deplete_vs_t1_Mn_deplete,-1.970886666666667,3.006387246901592e-05,Tier 1 (Hard),2850.Phatr33580,4.31e-137,387.0,"2E8VG@1|root,2SFAB@2759|Eukaryota",2759|Eukaryota,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Phatr3_J28445,phatr3j28445,t1_Fe_deplete_vs_t1_Mn_deplete,-1.9477133333333327,4.0891635463722765e-05,Tier 1 (Hard),2850.Phatr28445,4.07e-83,249.0,"COG5262@1|root,KOG1757@2759|Eukaryota,2XCEC@2836|Bacillariophyta",2836|Bacillariophyta,B,Histone 2A,-,-,-,ko:K11251,"ko04217,ko05034,ko05322,map04217,map05034,map05322",-,-,-,"ko00000,ko00001,ko03036,ko04147",-,-,-,"Histone,Histone_H2A_C"
Phatr3_J29666,phatr3j29666,t1_Fe_deplete_vs_t1_Mn_deplete,-1.9456126666666669,4.1492500114254834e-05,Tier 1 (Hard),2850.Phatr29666,4.9799999999999985e-267,734.0,"COG1808@1|root,2QWS6@2759|Eukaryota,2XEAY@2836|Bacillariophyta",2836|Bacillariophyta,S,Domain of unknown function (DUF389),-,-,-,-,-,-,-,-,-,-,-,-,DUF389
Phatr3_J48753,phatr3j48753,t1_Fe_deplete_vs_t1_Mn_deplete,-1.945463333333333,4.1492500114254834e-05,Tier 1 (Hard),2850.Phatr48753,0.0,2137.0,"COG5267@1|root,2QSGJ@2759|Eukaryota,2XFDQ@2836|Bacillariophyta",2836|Bacillariophyta,S,Protein of unknown function (DUF1800),-,-,-,-,-,-,-,-,-,-,-,-,-
Phatr3_J43416,phatr3j43416,t1_Fe_deplete_vs_t1_Mn_deplete,-1.94169,4.332280388093246e-05,Tier 1 (Hard),2850.Phatr43416,0.0,1153.0,"2E1UJ@1|root,2S94H@2759|Eukaryota,2XFUM@2836|Bacillariophyta",2836|Bacillariophyta,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Phatr3_J36386,phatr3j36386,t1_Fe_deplete_vs_t1_Mn_deplete,-1.940431,4.368969790851158e-05,Tier 1 (Hard),2850.Phatr36386,3.5e-119,348.0,"2EPHM@1|root,2SSPR@2759|Eukaryota,2XDVF@2836|Bacillariophyta",2836|Bacillariophyta,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Phatr3_J26750,phatr3j26750,t1_Fe_deplete_vs_t1_Mn_deplete,-1.9398433333333327,4.368969790851158e-05,Tier 1 (Hard),2850.Phatr26750,5.160000000000001e-110,316.0,"COG5078@1|root,KOG0419@2759|Eukaryota,2XFI0@2836|Bacillariophyta",2836|Bacillariophyta,O,Belongs to the ubiquitin-conjugating enzyme family,-,-,2.3.2.23,ko:K10573,"ko04120,map04120",-,-,-,"ko00000,ko00001,ko01000,ko03400,ko04121",-,-,-,UQ_con
Phatr3_EG02227,phatr3eg02227,t1_Fe_deplete_vs_t1_Mn_deplete,-1.939349,4.368969790851158e-05,Tier 1 (Hard),2850.Phatr49540,0.0,2440.0,"KOG2563@1|root,KOG2563@2759|Eukaryota,2XEBH@2836|Bacillariophyta",2836|Bacillariophyta,S,transmembrane transport,-,-,-,-,-,-,-,-,-,-,-,-,MFS_1
Phatr3_J42644,phatr3j42644,t1_Fe_deplete_vs_t1_Mn_deplete,-1.9319426666666668,4.790498232126697e-05,Tier 1 (Hard),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Phatr3_J49656,phatr3j49656,t1_Fe_deplete_vs_t1_Mn_deplete,-1.931383333333333,4.790498232126697e-05,Tier 1 (Hard),2850.Phatr49656,5.5e-296,806.0,"28PTR@1|root,2QWGB@2759|Eukaryota,2XBCH@2836|Bacillariophyta",2836|Bacillariophyta,S,SOUL heme-binding protein,-,-,-,-,-,-,-,-,-,-,-,-,"DUF2358,SOUL"
Phatr3_J35592,phatr3j35592,t1_Fe_deplete_vs_t1_Mn_deplete,-1.9287833333333333,4.923718480513851e-05,Tier 1 (Hard),2850.Phatr35592,1.83e-128,366.0,"2CWYA@1|root,2RVMU@2759|Eukaryota,2XCX4@2836|Bacillariophyta",2836|Bacillariophyta,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Phatr3_J48852,phatr3j48852,t1_Fe_deplete_vs_t1_Mn_deplete,-1.9201336666666664,5.4875725568329606e-05,Tier 1 (Hard),2850.Phatr48852,0.0,1150.0,"2C8ID@1|root,2SNHX@2759|Eukaryota,2XC8H@2836|Bacillariophyta",2836|Bacillariophyta,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Phatr3_J39797,phatr3j39797,t1_Fe_deplete_vs_t1_Mn_deplete,-1.9148566666666669,5.8447841863765655e-05,Tier 1 (Hard),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Phatr3_J9241,phatr3j9241,t1_Fe_deplete_vs_t1_Mn_deplete,-1.91316,5.919857835349256e-05,Tier 1 (Hard),2850.Phatr9241,5.23e-125,360.0,"COG0681@1|root,KOG0171@2759|Eukaryota,2XBTM@2836|Bacillariophyta",2836|Bacillariophyta,O,"Signal peptidase, peptidase S26",-,-,3.4.21.89,ko:K03100,"ko02024,ko03060,map02024,map03060",-,-,-,"ko00000,ko00001,ko01000,ko01002",-,-,-,Peptidase_S26
Phatr3_J48233,phatr3j48233,t1_Fe_deplete_vs_t1_Mn_deplete,-1.9128033333333327,5.919857835349256e-05,Tier 1 (Hard),2850.Phatr48233,1.4e-183,511.0,"2CV5T@1|root,2RRCD@2759|Eukaryota,2XDHS@2836|Bacillariophyta",2836|Bacillariophyta,S,Isoprenylcysteine carboxyl methyltransferase (ICMT) family,-,-,-,-,-,-,-,-,-,-,-,-,PEMT
Phatr3_EG00225,phatr3eg00225,t1_Fe_deplete_vs_t1_Mn_deplete,-1.910953,6.0238420001890005e-05,Tier 1 (Hard),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Phatr3_J49557,phatr3j49557,t1_Fe_deplete_vs_t1_Mn_deplete,-1.9056323333333327,6.419022859488953e-05,Tier 1 (Hard),2850.Phatr49557,2.28e-309,840.0,"COG5169@1|root,KOG0627@2759|Eukaryota",2759|Eukaryota,K,sequence-specific DNA binding,-,-,-,ko:K09419,-,-,-,-,"ko00000,ko03000",-,-,-,HSF_DNA-bind
Phatr3_J49632,phatr3j49632,t1_Fe_deplete_vs_t1_Mn_deplete,-1.9028566666666664,6.612507060448012e-05,Tier 1 (Hard),2850.Phatr49632,1.34e-261,721.0,"KOG2391@1|root,KOG2391@2759|Eukaryota,2XDD8@2836|Bacillariophyta",2836|Bacillariophyta,U,Vps23 core domain,-,-,-,ko:K12183,"ko04144,map04144",M00409,-,-,"ko00000,ko00001,ko00002,ko04131,ko04147",-,-,-,"UEV,Vps23_core"
Phatr3_J47406,phatr3j47406,t1_Fe_deplete_vs_t1_Mn_deplete,-1.899446,6.860888741971533e-05,Tier 1 (Hard),2850.Phatr47406,3.93e-302,823.0,"2EZWM@1|root,2T15D@2759|Eukaryota,2XHPN@2836|Bacillariophyta",2836|Bacillariophyta,S,Peroxisomal membrane protein (Pex16),-,-,-,ko:K13335,"ko04146,map04146",-,-,-,"ko00000,ko00001","3.A.20.1,9.A.17.1",-,-,Pex16
Phatr3_EG00560,phatr3eg00560,t1_Fe_deplete_vs_t1_Mn_deplete,-1.899008333333333,6.860888741971533e-05,Tier 1 (Hard),35128.Thaps38270,5.44e-22,87.8,"2D8SG@1|root,2TBCJ@2759|Eukaryota,2XHT2@2836|Bacillariophyta",2836|Bacillariophyta,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Phatr3_J48483,phatr3j48483,t1_Fe_deplete_vs_t1_Mn_deplete,-1.8893633333333333,7.738157805926694e-05,Tier 1 (Hard),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Phatr3_J50123,phatr3j50123,t1_Fe_deplete_vs_t1_Mn_deplete,-1.8879024,7.833991236747551e-05,Tier 1 (Hard),2850.Phatr50123,0.0,875.0,"COG2126@1|root,KOG1419@2759|Eukaryota",2759|Eukaryota,J,voltage-gated potassium channel activity,-,-,-,-,-,-,-,-,-,-,-,-,"Ion_trans,Ion_trans_2,KCNQ_channel"
Phatr3_J12004,phatr3j12004,t1_Fe_deplete_vs_t1_Mn_deplete,-1.8871266666666664,7.860135715873111e-05,Tier 1 (Hard),2850.Phatr12004,2.2700000000000002e-63,194.0,"COG0234@1|root,KOG1641@2759|Eukaryota,2XCY8@2836|Bacillariophyta",2836|Bacillariophyta,O,Belongs to the GroES chaperonin family,-,-,-,ko:K04078,-,-,-,-,"ko00000,ko03029,ko03110",-,-,-,Cpn10
Phatr3_J46897,phatr3j46897,t1_Fe_deplete_vs_t1_Mn_deplete,-1.8861746666666668,7.905003953155454e-05,Tier 1 (Hard),2850.Phatr46897,5.12e-130,369.0,"KOG1727@1|root,KOG1727@2759|Eukaryota",2759|Eukaryota,S,microtubule binding,TPT1,"GO:0000003,GO:0000075,GO:0000077,GO:0000278,GO:0000909,GO:0001932,GO:0001934,GO:0002181,GO:0003006,GO:0003674,GO:0005085,GO:0005488,GO:0005509,GO:0005515,GO:0005575,GO:0005576,GO:0005615,GO:0005622,GO:0005623,GO:0005634,GO:0005654,GO:0005694,GO:0005700,GO:0005737,GO:0005739,GO:0005768,GO:0005770,GO:0005771,GO:0005829,GO:0006139,GO:0006259,GO:0006281,GO:0006302,GO:0006412,GO:0006518,GO:0006725,GO:0006807,GO:0006810,GO:0006811,GO:0006812,GO:0006816,GO:0006873,GO:0006874,GO:0006875,GO:0006950,GO:0006970,GO:0006974,GO:0006979,GO:0007049,GO:0007093,GO:0007095,GO:0007275,GO:0007276,GO:0007283,GO:0007346,GO:0008017,GO:0008092,GO:0008134,GO:0008150,GO:0008152,GO:0008283,GO:0008361,GO:0009058,GO:0009059,GO:0009314,GO:0009605,GO:0009607,GO:0009615,GO:0009628,GO:0009893,GO:0009966,GO:0009968,GO:0009987,GO:0010212,GO:0010332,GO:0010389,GO:0010467,GO:0010494,GO:0010562,GO:0010564,GO:0010604,GO:0010638,GO:0010646,GO:0010648,GO:0010941,GO:0010948,GO:0010972,GO:0012505,GO:0015631,GO:0016043,GO:0019220,GO:0019222,GO:0019538,GO:0019725,GO:0019827,GO:0019899,GO:0019953,GO:0022402,GO:0022414,GO:0022603,GO:0023051,GO:0023057,GO:0030001,GO:0030003,GO:0030154,GO:0030234,GO:0030582,GO:0030584,GO:0031012,GO:0031056,GO:0031058,GO:0031155,GO:0031323,GO:0031325,GO:0031399,GO:0031401,GO:0031410,GO:0031570,GO:0031572,GO:0031573,GO:0031974,GO:0031981,GO:0031982,GO:0032268,GO:0032270,GO:0032501,GO:0032502,GO:0032504,GO:0032535,GO:0032991,GO:0033043,GO:0033044,GO:0033127,GO:0033129,GO:0033554,GO:0034305,GO:0034599,GO:0034641,GO:0034645,GO:0035770,GO:0036464,GO:0040008,GO:0040014,GO:0040018,GO:0042173,GO:0042174,GO:0042221,GO:0042325,GO:0042327,GO:0042592,GO:0042981,GO:0043043,GO:0043066,GO:0043067,GO:0043069,GO:0043167,GO:0043169,GO:0043170,GO:0043207,GO:0043226,GO:0043227,GO:0043228,GO:0043229,GO:0043231,GO:0043232,GO:0043233,GO:0043603,GO:0043604,GO:0043900,GO:0043902,GO:0043937,GO:0043939,GO:0043943,GO:0043944,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044271,GO:0044421,GO:0044422,GO:0044424,GO:0044428,GO:0044444,GO:0044446,GO:0044464,GO:0044703,GO:0044773,GO:0044774,GO:0044818,GO:0045595,GO:0045596,GO:0045786,GO:0045793,GO:0045927,GO:0045930,GO:0045937,GO:0046483,GO:0046872,GO:0048232,GO:0048518,GO:0048519,GO:0048522,GO:0048523,GO:0048583,GO:0048585,GO:0048608,GO:0048609,GO:0048638,GO:0048639,GO:0048731,GO:0048856,GO:0048869,GO:0048878,GO:0050789,GO:0050790,GO:0050793,GO:0050794,GO:0050801,GO:0050896,GO:0051020,GO:0051093,GO:0051094,GO:0051128,GO:0051130,GO:0051171,GO:0051173,GO:0051174,GO:0051179,GO:0051234,GO:0051239,GO:0051240,GO:0051246,GO:0051247,GO:0051704,GO:0051707,GO:0051716,GO:0051726,GO:0055065,GO:0055074,GO:0055080,GO:0055082,GO:0060255,GO:0060548,GO:0061458,GO:0062039,GO:0062040,GO:0065007,GO:0065008,GO:0065009,GO:0070013,GO:0070796,GO:0070798,GO:0070838,GO:0070887,GO:0071214,GO:0071470,GO:0071478,GO:0071479,GO:0071480,GO:0071704,GO:0071840,GO:0072503,GO:0072507,GO:0072511,GO:0075259,GO:0075260,GO:0075261,GO:0080090,GO:0080134,GO:0080135,GO:0090066,GO:0090304,GO:0097708,GO:0098727,GO:0098771,GO:0098772,GO:0104004,GO:1901360,GO:1901564,GO:1901566,GO:1901576,GO:1901987,GO:1901988,GO:1901990,GO:1901991,GO:1902058,GO:1902060,GO:1902229,GO:1902230,GO:1902275,GO:1902531,GO:1902532,GO:1902749,GO:1902750,GO:1903047,GO:1903664,GO:1903665,GO:1905269,GO:1990624,GO:1990904,GO:2000026,GO:2000241,GO:2000243,GO:2000383,GO:2000384,GO:2000736,GO:2001020,GO:2001021,GO:2001233,GO:2001234,GO:2001242,GO:2001243,GO:2001252",-,ko:K20301,-,-,-,-,"ko00000,ko04131",-,-,-,TCTP
Phatr3_J39329,phatr3j39329,t1_Fe_deplete_vs_t1_Mn_deplete,-1.8810310000000003,8.400153066984612e-05,Tier 1 (Hard),2850.Phatr39329,1.45e-271,743.0,"KOG2075@1|root,KOG2075@2759|Eukaryota",2759|Eukaryota,K,ubiquitin protein ligase binding,-,-,-,ko:K10477,-,-,-,-,"ko00000,ko04121",-,-,-,BTB
Phatr3_J17936,phatr3j17936,t1_Fe_deplete_vs_t1_Mn_deplete,-1.87969,8.491743583603595e-05,Tier 1 (Hard),2850.Phatr17936,5.28e-133,380.0,"COG0622@1|root,KOG3325@2759|Eukaryota,2XCV2@2836|Bacillariophyta",2836|Bacillariophyta,U,Calcineurin-like phosphoesterase superfamily domain,-,-,-,ko:K18467,"ko04144,map04144",-,-,-,"ko00000,ko00001,ko04131",-,-,-,Metallophos_2
Phatr3_J48150,phatr3j48150,t1_Fe_deplete_vs_t1_Mn_deplete,-1.8737136666666667,9.114879221059078e-05,Tier 1 (Hard),2850.Phatr48150,2.05e-288,789.0,"2EKJV@1|root,2SQFN@2759|Eukaryota,2XCW8@2836|Bacillariophyta",2836|Bacillariophyta,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Phatr3_J10617,phatr3j10617,t1_Fe_deplete_vs_t1_Mn_deplete,-1.8732583333333328,9.114879221059078e-05,Tier 1 (Hard),2850.Phatr10617,5.1e-167,474.0,"COG0087@1|root,KOG3141@2759|Eukaryota,2XD8K@2836|Bacillariophyta",2836|Bacillariophyta,J,Belongs to the universal ribosomal protein uL3 family,-,-,-,ko:K02906,"ko03010,map03010","M00178,M00179",-,-,"br01610,ko00000,ko00001,ko00002,ko03011",-,-,-,Ribosomal_L3
Phatr3_J31429,phatr3j31429,t1_Fe_deplete_vs_t1_Mn_deplete,-1.8643136666666664,0.0001016267168695,Tier 1 (Hard),2850.Phatr31429,2.78e-242,667.0,"2CF09@1|root,2SZW2@2759|Eukaryota,2XDY8@2836|Bacillariophyta",2836|Bacillariophyta,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Voldacs
Phatr3_J46109,phatr3j46109,t1_Fe_deplete_vs_t1_Mn_deplete,-1.8638990666666668,0.0001016267168695,Tier 1 (Hard),2850.Phatr46109,0.0,1528.0,"KOG2619@1|root,KOG2619@2759|Eukaryota",2759|Eukaryota,M,alpha-(1->3)-fucosyltransferase activity,-,-,-,ko:K09669,-,-,-,-,"ko00000,ko01000,ko01003",-,GT10,-,Glyco_transf_10
Phatr3_J41417,phatr3j41417,t1_Fe_deplete_vs_t1_Mn_deplete,-1.8614593333333336,0.0001042189021885,Tier 1 (Hard),2850.Phatr41417,0.0,1561.0,"COG0443@1|root,KOG0103@2759|Eukaryota,2XA5N@2836|Bacillariophyta",2836|Bacillariophyta,O,Hsp70 protein,-,-,-,ko:K09489,"ko04530,ko04612,map04530,map04612",-,-,-,"ko00000,ko00001,ko03110",1.A.33,-,-,HSP70
Phatr3_J36733,phatr3j36733,t1_Fe_deplete_vs_t1_Mn_deplete,-1.8598593333333333,0.0001057196066306,Tier 1 (Hard),2850.Phatr36733,3.03e-269,738.0,"2ERIJ@1|root,2SUBA@2759|Eukaryota,2XH5I@2836|Bacillariophyta",2836|Bacillariophyta,S,Replication Fork Protection Component Swi3,-,-,-,-,-,-,-,-,-,-,-,-,Swi3
Phatr3_J50160,phatr3j50160,t1_Fe_deplete_vs_t1_Mn_deplete,-1.85184,0.0001165368517597,Tier 1 (Hard),2850.Phatr50160,0.0,1504.0,"2D7R6@1|root,2T75C@2759|Eukaryota,2XFXI@2836|Bacillariophyta",2836|Bacillariophyta,S,Ankyrin repeats (many copies),-,-,-,-,-,-,-,-,-,-,-,-,Ank_2
Phatr3_J54981,phatr3j54981,t1_Fe_deplete_vs_t1_Mn_deplete,-1.8469133333333336,0.0001233974221468,Tier 1 (Hard),2850.Phatr54981,0.0,1075.0,"COG0004@1|root,KOG0682@2759|Eukaryota,2XB39@2836|Bacillariophyta",2836|Bacillariophyta,P,Ammonium Transporter Family,-,-,-,ko:K03320,-,-,-,-,"ko00000,ko02000",1.A.11,-,-,Ammonium_transp
Phatr3_EG00876,phatr3eg00876,t1_Fe_deplete_vs_t1_Mn_deplete,-1.8442253333333327,0.0001269370052885,Tier 1 (Hard),159749.K0T3U3,3.5e-93,316.0,"28J6G@1|root,2QS9S@2759|Eukaryota",2759|Eukaryota,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Phatr3_EG01261,phatr3eg01261,t1_Mn_deplete_vs_t1_Fe_deplete,-1.840533333333333,0.0001322732947911,Tier 1 (Hard),159749.K0T5J0,2.13e-135,444.0,"COG2801@1|root,KOG0017@2759|Eukaryota",159749.K0T5J0|-,L,"transposition, RNA-mediated",-,-,-,-,-,-,-,-,-,-,-,-,-
Phatr3_J10024,phatr3j10024,t1_Fe_deplete_vs_t1_Mn_deplete,-1.838571,0.0001348017573108,Tier 1 (Hard),2850.Phatr10024,1.06e-164,466.0,"KOG1365@1|root,KOG1365@2759|Eukaryota,2XFY6@2836|Bacillariophyta",2836|Bacillariophyta,A,Pfam:RRM_6,-,-,-,ko:K12898,-,-,-,-,"ko00000,ko03041",-,-,-,RRM_1
